                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    134,                0.97395,                0.70945,                 1.1519,                0.63192,                0.82323,                0.75316,                0.46636,                 1.2824,                 1.0768,                 1.2529,               0.005611,               0.005611,               0.005611
                    135,                 0.9752,                0.71044,                 1.1523,                0.63184,                0.82215,                0.75297,                0.46644,                  1.282,                 1.0773,                 1.2527,               0.005578,               0.005578,               0.005578
                    136,                0.97649,                0.70983,                 1.1529,                0.63091,                0.82175,                0.75226,                0.46584,                 1.2824,                 1.0778,                 1.2527,               0.005545,               0.005545,               0.005545
                    137,                0.97551,                0.70666,                 1.1512,                0.63146,                0.82236,                0.75253,                0.46578,                 1.2821,                 1.0788,                 1.2521,               0.005512,               0.005512,               0.005512
                    138,                 0.9704,                0.70448,                 1.1483,                0.63199,                0.82314,                0.75234,                0.46557,                 1.2829,                 1.0793,                 1.2521,               0.005479,               0.005479,               0.005479
                    139,                0.97527,                0.70822,                 1.1514,                0.63262,                0.82307,                0.75224,                0.46559,                 1.2823,                 1.0803,                 1.2514,               0.005446,               0.005446,               0.005446
                    140,                0.97196,                0.70466,                  1.149,                0.63293,                0.82358,                0.75224,                 0.4653,                 1.2825,                 1.0799,                 1.2512,               0.005413,               0.005413,               0.005413
                    141,                0.97159,                 0.7048,                 1.1492,                0.61094,                0.75035,                0.72475,                0.44779,                 1.2817,                 1.1951,                 1.2525,                0.00538,                0.00538,                0.00538
                    142,                 0.9715,                0.70155,                 1.1474,                0.61019,                0.74901,                0.72475,                0.44752,                 1.2831,                 1.1962,                 1.2526,               0.005347,               0.005347,               0.005347
                    143,                0.97021,                0.70119,                  1.148,                0.61075,                0.74697,                0.72402,                0.44702,                 1.2836,                 1.1968,                 1.2526,               0.005314,               0.005314,               0.005314
                    144,                0.96932,                0.70112,                 1.1465,                0.60925,                0.74332,                0.72318,                0.44636,                 1.2849,                  1.198,                 1.2532,               0.005281,               0.005281,               0.005281
                    145,                0.96734,                 0.6998,                 1.1461,                0.60801,                0.74319,                0.72286,                0.44617,                 1.2853,                 1.1975,                 1.2532,               0.005248,               0.005248,               0.005248
                    146,                0.96851,                0.70003,                 1.1483,                0.60811,                0.74297,                0.72271,                 0.4458,                 1.2851,                  1.198,                 1.2532,               0.005215,               0.005215,               0.005215
                    147,                0.96987,                 0.7018,                 1.1485,                0.61016,                0.73942,                0.72297,                0.44604,                 1.2848,                 1.1998,                  1.253,               0.005182,               0.005182,               0.005182
                    148,                0.96602,                 0.6941,                 1.1458,                0.61037,                0.73845,                0.72272,                0.44598,                 1.2857,                 1.2012,                  1.253,               0.005149,               0.005149,               0.005149
                    149,                0.96566,                0.69634,                 1.1449,                0.60889,                 0.7365,                0.72231,                 0.4459,                  1.285,                 1.2023,                 1.2525,               0.005116,               0.005116,               0.005116
                    150,                0.96971,                0.69657,                  1.149,                0.60964,                0.73774,                0.72282,                 0.4461,                  1.286,                 1.2015,                  1.253,               0.005083,               0.005083,               0.005083
                    151,                0.96442,                0.69377,                 1.1462,                0.61055,                0.73699,                0.72353,                0.44644,                 1.2863,                  1.202,                 1.2532,                0.00505,                0.00505,                0.00505
                    152,                0.96479,                 0.6952,                 1.1454,                0.60909,                0.73488,                0.72295,                 0.4466,                 1.2865,                 1.2018,                 1.2533,               0.005017,               0.005017,               0.005017
                    153,                0.96379,                0.69667,                 1.1464,                0.60774,                0.73387,                0.72309,                0.44655,                 1.2857,                 1.2025,                 1.2532,               0.004984,               0.004984,               0.004984
                    154,                0.96644,                0.69451,                 1.1446,                0.60853,                0.73237,                0.72326,                0.44664,                 1.2855,                 1.2035,                 1.2531,               0.004951,               0.004951,               0.004951
